,note_countlog,wcount,hour,aspect_ratio,freq_tags,Popularity
8238,1.20411998266,19.0,18,1.3893129771,0,Popular
8239,0.698970004336,0.0,18,0.805152979066,0,Followed
8240,0.0,36.0,18,1.0,2,NotFollowed
8241,0.0,27.0,18,0.8,4,NotFollowed
8242,0.0,29.0,18,1.0,4,NotFollowed
8243,0.845098040014,0.0,18,1.50602409639,0,Followed
8244,0.0,235.0,18,1.0,11,NotFollowed
8245,0.0,92.0,18,1.0,2,NotFollowed
8246,0.0,47.0,18,1.0,6,NotFollowed
8247,0.47712125472,0.0,18,1.34048257373,0,Followed
8248,0.698970004336,0.0,18,0.798922800717,1,Followed
8249,0.0,152.0,18,1.0,6,NotFollowed
8250,0.0,26.0,18,0.845732184806,2,NotFollowed
8251,2.01283722471,4.0,17,0.666666666667,1,Popular
8252,0.301029995664,17.0,17,0.8,1,Followed
8253,1.20411998266,13.0,17,0.783333333334,11,Popular
8254,1.32221929473,13.0,17,0.704285714284,11,Popular
8255,0.0,17.0,17,0.984293193716,2,NotFollowed
8256,0.0,17.0,17,0.801136363639,2,NotFollowed
8257,0.0,17.0,17,1.33333333333,2,NotFollowed
8258,0.0,17.0,17,0.851788756388,2,NotFollowed
8259,0.0,17.0,17,1.0,2,NotFollowed
8260,0.0,17.0,17,1.0,2,NotFollowed
8261,0.903089986992,0.0,17,1.02459016393,0,Followed
8262,0.0,6.0,17,1.0,9,NotFollowed
8263,0.0,33.0,17,1.0,5,NotFollowed
8264,0.301029995664,11.0,17,1.5,3,Followed
8265,0.0,45.0,17,1.0,5,NotFollowed
8266,0.0,7.0,17,1.0,3,NotFollowed
8267,1.14612803568,0.0,16,0.806451612903,0,Popular
8268,0.301029995664,8.0,16,0.8,1,Followed
8269,0.301029995664,31.0,16,1.0,7,Followed
8270,0.0,36.0,16,0.800632911391,0,NotFollowed
8271,0.778151250384,0.0,16,0.805152979066,0,Followed
8272,0.698970004336,19.0,16,0.707589285713,2,Followed
8273,0.0,35.0,16,1.0,5,NotFollowed
8274,0.0,14.0,16,1.43497757848,1,NotFollowed
8275,0.301029995664,37.0,16,1.00465116279,5,Followed
8276,0.0,27.0,16,1.0,4,NotFollowed
8277,1.39794000867,13.0,16,1.4498714653,11,Popular
8278,1.30102999566,13.0,16,0.666666666667,11,Popular
8279,0.47712125472,31.0,16,1.0,3,Followed
8280,0.0,21.0,16,0.8,7,NotFollowed
8281,1.41497334797,4.0,16,0.61736334405,7,Popular
8282,0.0,11.0,15,0.8,1,NotFollowed
8283,0.0,0.0,15,1.01078167116,0,NotFollowed
8284,0.0,45.0,15,1.0,13,NotFollowed
8285,0.0,0.0,15,0.805152979066,0,NotFollowed
8286,2.71011736511,5.0,15,0.666666666667,0,Popular
8287,0.0,10.0,15,1.20267260579,1,NotFollowed
8288,0.0,10.0,15,1.0,0,NotFollowed
8289,0.778151250384,0.0,15,1.0060362173,0,Followed
8290,0.602059991328,0.0,15,0.806451612903,0,Followed
8291,0.47712125472,116.0,15,1.0,4,Followed
8292,0.0,6.0,15,1.5,0,NotFollowed
8293,0.903089986992,27.0,15,0.665966386553,2,Followed
8294,0.0,38.0,15,0.8,5,NotFollowed
8295,0.0,39.0,15,0.8,5,NotFollowed
8296,0.954242509439,10.0,15,0.729574223244,2,Followed
8297,0.0,8.0,15,1.0,0,NotFollowed
8298,0.0,59.0,15,1.0,5,NotFollowed
8299,1.54406804435,13.0,14,0.666666666667,11,Popular
8300,0.0,31.0,14,1.00465116279,5,NotFollowed
8301,0.0,10.0,14,0.683926645092,2,NotFollowed
8302,0.0,16.0,14,1.32515337423,1,NotFollowed
8303,1.04139268516,12.0,14,0.665267576077,3,Followed
8304,1.23044892138,0.0,14,1.00806451613,0,Popular
8305,0.301029995664,34.0,14,1.0,10,Followed
8306,0.0,35.0,14,1.0,0,NotFollowed
8307,0.698970004336,0.0,14,0.813008130081,0,Followed
8308,0.0,2.0,14,1.45289443814,3,NotFollowed
8309,0.301029995664,30.0,14,1.0,3,Followed
8310,2.1105897103,14.0,14,0.666666666667,1,Popular
8311,0.0,22.0,14,1.6191904048,2,NotFollowed
8312,0.0,28.0,13,1.0,5,NotFollowed
8313,0.0,10.0,13,1.0,0,NotFollowed
8314,0.0,52.0,13,1.0,0,NotFollowed
8315,1.44715803134,13.0,13,0.705218617772,11,Popular
8316,2.00432137378,76.0,13,0.699835975943,1,Popular
8317,1.34242268082,13.0,13,0.666666666667,11,Popular
8318,0.0,17.0,13,0.700000000001,2,NotFollowed
8319,0.0,17.0,13,0.700195312499,2,NotFollowed
8320,0.0,17.0,13,0.703125000001,2,NotFollowed
8321,0.0,17.0,13,0.698242187499,2,NotFollowed
8322,0.0,17.0,13,0.647460937498,2,NotFollowed
8323,0.698970004336,0.0,13,0.806451612903,0,Followed
8324,1.53147891704,5.0,13,0.8,5,Popular
8325,0.0,27.0,13,1.0,0,NotFollowed
8326,0.778151250384,0.0,13,0.807754442649,0,Followed
8327,0.47712125472,23.0,13,0.998964803313,2,Followed
8328,0.0,0.0,12,,7,NotFollowed
8329,0.0,37.0,12,1.0,13,NotFollowed
8330,1.98227123304,2.0,12,0.697500000001,1,Popular
8331,0.0,10.0,12,1.0,0,NotFollowed
8332,0.778151250384,7.0,12,1.49700598802,2,Followed
8333,0.0,37.0,12,0.8,4,NotFollowed
8334,0.0,26.0,12,1.0,1,NotFollowed
8335,0.0,16.0,12,1.0,0,NotFollowed
8336,0.0,0.0,12,,1,NotFollowed
8337,0.0,37.0,12,0.8,4,NotFollowed
8338,0.778151250384,0.0,12,,3,Followed
8339,1.74036268949,13.0,12,0.8,11,Popular
8340,0.0,5.0,11,1.23287671233,0,NotFollowed
8341,0.0,39.0,11,1.5,11,NotFollowed
8342,0.0,1.0,11,0.817716797692,2,NotFollowed
8343,0.301029995664,43.0,11,1.0,3,Followed
8344,0.0,51.0,11,1.0,10,NotFollowed
8345,1.07918124605,13.0,10,0.753004005339,11,Followed
8346,1.4623979979,13.0,10,0.66401062417,11,Popular
8347,0.301029995664,27.0,10,0.8,5,Followed
8348,0.0,18.0,10,1.0,2,NotFollowed
8349,0.0,11.0,10,0.8,2,NotFollowed
8350,0.0,33.0,10,1.0,4,NotFollowed
8351,0.301029995664,14.0,10,2.74285714286,0,Followed
8352,0.0,0.0,10,1.0,1,NotFollowed
8353,0.0,26.0,10,1.0,18,NotFollowed
8354,0.0,33.0,10,0.799835255354,0,NotFollowed
8355,0.0,37.0,10,0.8,4,NotFollowed
8356,0.845098040014,23.0,9,1.5,0,Followed
8357,1.43136376416,13.0,9,0.666666666667,11,Popular
8358,0.602059991328,7.0,9,1.49700598802,2,Followed
8359,0.0,4.0,9,1.5,0,NotFollowed
8360,0.0,4.0,9,1.5,0,NotFollowed
8361,0.0,34.0,8,0.8,9,NotFollowed
8362,0.0,1.0,8,1.50588235294,0,NotFollowed
8363,0.0,18.0,8,0.799799799802,2,NotFollowed
8364,0.0,36.0,8,1.0,5,NotFollowed
8365,1.30102999566,13.0,8,0.750000000002,11,Popular
8366,0.0,15.0,7,0.952380952381,4,NotFollowed
8367,0.0,11.0,7,1.0,4,NotFollowed
8368,0.0,0.0,7,0.801666666667,0,NotFollowed
8369,2.18752072084,0.0,7,1.0015625,8,Popular
8370,0.301029995664,30.0,7,0.914612676054,13,Followed
8371,0.0,116.0,7,1.09589041096,1,NotFollowed
8372,1.17609125906,13.0,6,0.670529801325,11,Popular
8373,2.08990511144,0.0,6,0.666666666667,0,Popular
8374,0.47712125472,23.0,6,1.0,5,Followed
8375,0.0,46.0,6,0.86330935252,15,NotFollowed
8376,0.0,34.0,5,0.800632911391,15,NotFollowed
8377,0.602059991328,7.0,5,0.666666666667,2,Followed
8378,0.0,61.0,5,1.77924217463,4,NotFollowed
8379,0.0,36.0,5,0.818181818183,4,NotFollowed
8380,1.27875360095,13.0,5,0.68870523416,11,Popular
8381,0.0,9.0,5,0.74985354423,2,NotFollowed
8382,0.0,13.0,5,1.27236580517,2,NotFollowed
8383,1.27875360095,13.0,5,0.730994152047,11,Popular
8384,0.0,63.0,5,0.827586206899,12,NotFollowed
8385,0.301029995664,25.0,4,1.0,5,Followed
8386,0.778151250384,5.0,4,0.80140421264,1,Followed
8387,0.0,5.0,4,0.94553072626,1,NotFollowed
8388,0.47712125472,36.0,4,0.8,4,Followed
8389,1.23044892138,13.0,3,0.752000000001,11,Popular
8390,0.47712125472,10.0,3,0.750000000002,0,Followed
8391,0.0,26.0,3,1.76759410802,8,NotFollowed
8392,0.0,18.0,3,1.0,0,NotFollowed
8393,0.0,56.0,3,1.0,6,NotFollowed
8394,0.301029995664,0.0,3,1.0,0,Followed
8395,0.0,7.0,3,1.0,1,NotFollowed
8396,0.0,8.0,3,1.0,0,NotFollowed
8397,0.0,19.0,3,0.8,1,NotFollowed
8398,0.0,35.0,3,1.48351648352,2,NotFollowed
8399,0.954242509439,0.0,3,1.50602409639,0,Followed
8400,1.20411998266,0.0,2,0.8,0,Popular
8401,0.0,29.0,2,1.0,14,NotFollowed
8402,0.301029995664,29.0,2,1.0,15,Followed
8403,1.75587485567,13.0,2,0.713333333333,11,Popular
8404,0.0,30.0,2,1.0,9,NotFollowed
8405,1.20411998266,13.0,2,0.800627943487,11,Popular
8406,0.0,0.0,2,0.998336106486,0,NotFollowed
8407,0.602059991328,7.0,2,1.49700598802,2,Followed
8408,0.0,30.0,2,1.0,9,NotFollowed
8409,0.0,30.0,2,1.0,9,NotFollowed
8410,0.698970004336,0.0,2,0.666666666667,0,Followed
8411,1.30102999566,0.0,1,0.856164383562,0,Popular
8412,0.0,40.0,1,1.0,9,NotFollowed
8413,0.0,91.0,1,1.0,10,NotFollowed
8414,0.602059991328,0.0,1,,10,Followed
8415,0.0,17.0,1,0.713867187502,2,NotFollowed
8416,0.0,17.0,1,1.0,2,NotFollowed
8417,0.845098040014,0.0,1,0.814332247557,0,Followed
8418,0.0,49.0,1,1.0,1,NotFollowed
8419,0.301029995664,30.0,1,1.53409090909,6,Followed
8420,0.0,5.0,1,0.934466019417,0,NotFollowed
8421,1.11394335231,13.0,1,1.50802139037,11,Popular
8422,1.04139268516,13.0,1,0.646913580246,11,Followed
8423,0.698970004336,0.0,0,0.857812500003,2,Followed
8424,0.301029995664,21.0,23,0.8,1,Followed
8425,1.55630250077,13.0,23,0.801186943619,11,Popular
8426,0.698970004336,0.0,23,1.0,0,Followed
8427,0.0,38.0,23,0.8,2,NotFollowed
8428,0.602059991328,0.0,23,1.0,0,Followed
8429,0.0,48.0,23,1.0,6,NotFollowed
8430,0.47712125472,7.0,22,1.49700598802,2,Followed
8431,0.0,31.0,22,1.00313479624,9,NotFollowed
8432,0.845098040014,0.0,22,0.564,0,Followed
8433,0.301029995664,15.0,22,1.5,1,Followed
8434,1.0,0.0,22,,4,Followed
8435,0.47712125472,51.0,22,1.0,1,Followed
8436,0.0,34.0,22,1.0,3,NotFollowed
8437,0.0,30.0,22,1.51260504202,1,NotFollowed
8438,0.778151250384,0.0,22,0.806451612903,0,Followed
8439,1.07918124605,0.0,22,1.0101010101,0,Followed
8440,1.04139268516,13.0,22,0.667490729295,11,Followed
8441,0.903089986992,13.0,22,0.666666666667,11,Followed
8442,0.0,33.0,22,1.33333333333,1,NotFollowed
8443,0.0,64.0,22,0.8,5,NotFollowed
8444,0.0,28.0,22,1.0,1,NotFollowed
8445,0.0,46.0,21,1.0,4,NotFollowed
8446,0.903089986992,0.0,21,0.8038585209,0,Followed
8447,0.0,36.0,21,1.0,10,NotFollowed
8448,0.0,48.0,21,1.4702970297,8,NotFollowed
8449,0.47712125472,42.0,21,0.800593031878,10,Followed
8450,0.0,17.0,21,1.25183374083,2,NotFollowed
8451,0.0,17.0,21,0.799804687497,2,NotFollowed
8452,0.0,28.0,21,1.0,9,NotFollowed
8453,0.0,17.0,21,0.694444444444,2,NotFollowed
8454,0.0,17.0,21,1.0,2,NotFollowed
8455,0.0,17.0,21,1.0,2,NotFollowed
8456,0.47712125472,38.0,21,1.30592503023,6,Followed
8457,1.86923171973,1.0,21,1.33333333333,2,Popular
8458,1.2552725051,13.0,21,0.8,11,Popular
8459,1.43136376416,13.0,20,0.801186943619,11,Popular
8460,0.47712125472,2.0,20,1.50411280846,1,Followed
8461,0.602059991328,25.0,20,0.536379018613,3,Followed
8462,0.0,40.0,20,0.935064935069,1,NotFollowed
8463,0.778151250384,0.0,20,0.802568218299,0,Followed
8464,0.301029995664,0.0,20,0.807754442649,0,Followed
8465,0.0,0.0,20,0.666666666667,9,NotFollowed
8466,0.0,0.0,20,0.666666666667,8,NotFollowed
8467,0.0,57.0,20,0.86124401914,2,NotFollowed
8468,0.47712125472,13.0,20,0.832395950507,0,Followed
8469,0.47712125472,12.0,20,0.726915520626,0,Followed
8470,1.23044892138,0.0,20,0.801282051282,0,Popular
8471,0.47712125472,13.0,20,0.807860262007,0,Followed
8472,0.0,168.0,20,1.0,3,NotFollowed
8473,0.0,29.0,20,0.8,0,NotFollowed
8474,0.0,48.0,20,1.0,2,NotFollowed
8475,0.0,10.0,20,0.802377414559,1,NotFollowed
8476,0.0,12.0,20,0.802377414559,1,NotFollowed
8477,0.0,62.0,20,1.0,4,NotFollowed
8478,0.0,31.0,20,0.8,1,NotFollowed
8479,0.0,26.0,19,0.8,8,NotFollowed
8480,1.0,0.0,19,0.825082508251,0,Followed
8481,0.0,46.0,19,0.8,9,NotFollowed
8482,0.602059991328,23.0,19,1.0,7,Followed
8483,1.73239375982,13.0,19,0.750000000002,11,Popular
8484,0.602059991328,49.0,19,1.0,11,Followed
8485,0.47712125472,7.0,19,1.49700598802,2,Followed
8486,0.0,29.0,19,1.47138964578,0,NotFollowed
8487,0.0,17.0,19,1.05315614618,2,NotFollowed
8488,0.0,17.0,19,1.05315614618,2,NotFollowed
8489,0.0,17.0,19,1.05315614618,2,NotFollowed
8490,1.07918124605,13.0,19,0.666666666667,11,Followed
8491,0.0,30.0,19,1.0,2,NotFollowed
8492,0.0,31.0,19,1.0,12,NotFollowed
8493,0.301029995664,5.0,19,0.800275482094,9,Followed
8494,0.0,14.0,19,0.8,0,NotFollowed
8495,0.0,18.0,19,0.847058823526,1,NotFollowed
8496,0.903089986992,0.0,18,1.0,0,Followed
8497,0.301029995664,28.0,18,1.0,3,Followed
8498,0.301029995664,44.0,18,0.93023255814,5,Followed
8499,0.301029995664,47.0,18,0.8,0,Followed
8500,0.301029995664,2.0,18,0.56338028169,6,Followed
8501,0.47712125472,16.0,18,1.01438848921,0,Followed
8502,1.11394335231,0.0,18,0.809061488673,0,Popular
8503,0.47712125472,0.0,18,0.805152979066,0,Followed
8504,0.903089986992,0.0,18,0.599999999999,5,Followed
8505,0.301029995664,20.0,18,0.8,2,Followed
8506,0.301029995664,39.0,18,1.0,10,Followed
8507,1.4623979979,13.0,18,0.663529411765,11,Popular
8508,1.34242268082,13.0,18,0.667556742323,11,Popular
8509,0.698970004336,7.0,17,0.666666666667,3,Followed
8510,0.301029995664,44.0,17,1.0,11,Followed
8511,0.301029995664,34.0,17,1.77631578947,7,Followed
8512,2.56702636616,8.0,17,0.666666666667,1,Popular
8513,0.301029995664,42.0,17,1.3316892725,3,Followed
8514,0.47712125472,45.0,17,1.0,0,Followed
8515,1.2552725051,34.0,17,0.823327615783,0,Popular
8516,0.301029995664,31.0,17,0.8,15,Followed
8517,1.07918124605,34.0,17,0.817717206131,0,Followed
8518,0.301029995664,9.0,17,0.665557404326,4,Followed
8519,0.0,30.0,16,1.0,9,NotFollowed
8520,0.0,14.0,16,0.800593031878,2,NotFollowed
8521,1.23044892138,13.0,16,0.667455621304,11,Popular
8522,0.0,30.0,16,1.0,9,NotFollowed
8523,0.0,30.0,16,1.0,7,NotFollowed
8524,1.49136169383,13.0,16,0.666666666667,11,Popular
8525,0.0,31.0,16,1.0,0,NotFollowed
8526,0.0,17.0,16,0.8,1,NotFollowed
8527,0.0,33.0,16,1.33498145859,6,NotFollowed
8528,0.0,34.0,16,1.0,5,NotFollowed
8529,0.0,0.0,16,0.665775401069,2,NotFollowed
8530,0.0,12.0,16,0.828856485036,1,NotFollowed
8531,0.698970004336,0.0,16,0.809061488673,0,Followed
8532,0.0,37.0,16,0.74985354423,0,NotFollowed
8533,0.0,36.0,16,0.8,2,NotFollowed
8534,1.63346845558,1.0,16,0.710227272727,4,Popular
8535,0.0,20.0,16,1.00278551532,0,NotFollowed
8536,0.0,11.0,15,1.0,0,NotFollowed
8537,0.845098040014,0.0,15,0.805152979066,0,Followed
8538,0.301029995664,31.0,15,1.0,1,Followed
8539,0.954242509439,0.0,15,0.805152979066,0,Followed
8540,0.954242509439,2.0,15,0.8,2,Followed
8541,0.0,75.0,15,1.0,2,NotFollowed
8542,0.301029995664,20.0,15,1.0,0,Followed
8543,0.301029995664,34.0,15,1.0,6,Followed
8544,1.2552725051,13.0,15,1.04166666667,11,Popular
8545,0.301029995664,22.0,15,0.8,0,Followed
8546,1.56820172407,13.0,15,1.16279069767,11,Popular
8547,0.301029995664,17.0,15,1.0,1,Followed
8548,0.301029995664,21.0,15,0.8,1,Followed
8549,0.47712125472,22.0,14,0.799424184264,2,Followed
8550,0.47712125472,5.0,14,0.999219359875,1,Followed
8551,0.301029995664,21.0,14,1.0,0,Followed
8552,0.954242509439,0.0,14,1.01419878296,0,Followed
8553,0.301029995664,30.0,14,0.8,0,Followed
8554,0.698970004336,28.0,14,0.87378640777,1,Followed
8555,0.301029995664,41.0,14,0.8,9,Followed
8556,0.301029995664,32.0,14,1.50208623088,2,Followed
8557,0.47712125472,5.0,14,0.562499999999,3,Followed
8558,0.954242509439,0.0,13,0.806451612903,0,Followed
8559,0.301029995664,15.0,13,1.0,0,Followed
8560,1.47712125472,13.0,13,0.679518072291,11,Popular
8561,0.301029995664,15.0,13,1.05879911482,2,Followed
8562,0.0,17.0,13,1.0,0,NotFollowed
8563,1.8260748027,4.0,13,0.643750000001,1,Popular
8564,0.0,6.0,13,1.0,1,NotFollowed
8565,1.0,0.0,13,0.765696784074,0,Followed
8566,0.0,7.0,13,1.5,0,NotFollowed
8567,0.0,43.0,13,0.800593031878,1,NotFollowed
8568,0.0,3.0,13,1.0,1,NotFollowed
8569,0.301029995664,0.0,13,,4,Followed
8570,0.602059991328,7.0,12,0.666666666667,2,Followed
8571,1.04139268516,13.0,12,0.663529411765,11,Followed
8572,0.301029995664,14.0,12,1.0,0,Followed
8573,1.11394335231,13.0,12,0.666000000001,11,Popular
8574,0.0,100.0,12,1.0,10,NotFollowed
8575,0.301029995664,0.0,12,,1,Followed
8576,1.23044892138,0.0,12,1.0,0,Popular
8577,0.845098040014,0.0,12,0.721500721501,0,Followed
8578,0.698970004336,3.0,12,1.0,1,Followed
8579,0.0,30.0,12,0.800593031878,5,NotFollowed
8580,0.845098040014,0.0,11,0.666666666667,0,Followed
8581,0.0,39.0,11,0.8,15,NotFollowed
8582,0.301029995664,3.0,11,1.0,0,Followed
8583,0.845098040014,0.0,11,,13,Followed
8584,0.602059991328,7.0,11,0.800593031878,2,Followed
8585,0.301029995664,11.0,11,0.810202550637,1,Followed
8586,0.301029995664,31.0,11,0.800807537011,2,Followed
8587,0.301029995664,30.0,11,0.799638989167,5,Followed
8588,1.8260748027,13.0,11,0.657333333334,11,Popular
8589,1.39794000867,13.0,11,0.605172413794,11,Popular
8590,0.301029995664,39.0,11,1.0,4,Followed
8591,0.47712125472,11.0,11,1.18549511855,0,Followed
8592,0.301029995664,57.0,10,1.0,6,Followed
8593,1.04139268516,0.0,10,0.76103500761,0,Followed
8594,0.47712125472,12.0,10,1.0,2,Followed
8595,0.301029995664,42.0,10,0.8,4,Followed
8596,0.301029995664,33.0,10,1.0,4,Followed
8597,0.301029995664,34.0,10,1.25,5,Followed
8598,0.301029995664,36.0,10,1.0,13,Followed
8599,0.301029995664,44.0,10,1.0,5,Followed
8600,0.301029995664,5.0,10,1.5,0,Followed
8601,1.27875360095,0.0,10,0.64903883173,1,Popular
8602,0.47712125472,5.0,10,1.0,7,Followed
8603,0.602059991328,34.0,9,0.666000000001,2,Followed
8604,1.0,13.0,9,0.666666666667,11,Followed
8605,1.91381385238,2.0,9,0.823610157856,1,Popular
8606,0.301029995664,5.0,9,1.0,0,Followed
8607,0.301029995664,17.0,9,1.0,0,Followed
8608,0.301029995664,124.0,9,0.868055555556,4,Followed
8609,0.301029995664,33.0,9,0.8,6,Followed
8610,0.301029995664,29.0,9,0.666666666667,0,Followed
8611,0.903089986992,7.0,9,0.666666666667,2,Followed
8612,0.301029995664,13.0,9,1.0,1,Followed
8613,2.23552844691,2.0,9,0.665557404326,1,Popular
8614,0.301029995664,30.0,9,1.0,5,Followed
8615,1.14612803568,11.0,9,0.660377358489,5,Popular
8616,0.301029995664,41.0,8,1.0,9,Followed
8617,0.301029995664,107.0,8,1.0,5,Followed
8618,0.301029995664,31.0,8,1.0,13,Followed
8619,0.301029995664,12.0,8,0.948148148148,4,Followed
8620,0.301029995664,36.0,8,1.0,2,Followed
8621,0.301029995664,12.0,8,1.0,4,Followed
8622,0.301029995664,33.0,8,1.0,13,Followed
8623,0.47712125472,0.0,8,0.8,8,Followed
8624,1.7075701761,9.0,8,1.00787401575,1,Popular
8625,0.0,21.0,8,1.0,4,NotFollowed
8626,0.47712125472,0.0,8,0.8,4,Followed
8627,0.903089986992,13.0,8,1.0101010101,11,Followed
8628,0.301029995664,9.0,8,1.0,1,Followed
8629,0.301029995664,21.0,8,0.8,4,Followed
8630,0.301029995664,42.0,7,1.0,18,Followed
8631,0.301029995664,28.0,7,1.0,0,Followed
8632,0.301029995664,18.0,7,0.808163265309,1,Followed
8633,0.301029995664,7.0,7,0.8,1,Followed
8634,1.14612803568,13.0,7,0.666666666667,11,Popular
8635,0.0,15.0,7,0.843853820597,0,NotFollowed
8636,0.778151250384,13.0,7,1.02857142857,11,Followed
8637,0.301029995664,46.0,7,1.0,6,Followed
8638,0.47712125472,0.0,6,,7,Followed
8639,0.0,39.0,6,1.29963898917,10,NotFollowed
8640,0.0,33.0,6,0.800593031878,5,NotFollowed
8641,0.301029995664,64.0,6,1.48555708391,11,Followed
8642,0.0,32.0,6,1.0,4,NotFollowed
8643,0.0,27.0,6,1.0,18,NotFollowed
8644,0.698970004336,75.0,6,1.0,2,Followed
8645,0.0,23.0,5,0.802377414559,0,NotFollowed
8646,0.698970004336,0.0,5,0.869328493649,0,Followed
8647,0.0,34.0,5,1.0,13,NotFollowed
8648,1.60205999133,13.0,5,0.8,11,Popular
8649,1.34242268082,13.0,5,0.823170731711,11,Popular
8650,0.903089986992,28.0,5,1.26168224299,0,Followed
8651,0.47712125472,34.0,5,0.875202593195,0,Followed
8652,0.0,0.0,5,0.666666666667,2,NotFollowed
8653,0.0,0.0,5,0.889200561013,2,NotFollowed
8654,0.0,37.0,5,1.0,9,NotFollowed
8655,0.0,4.0,5,1.5,1,NotFollowed
8656,0.0,5.0,5,1.0,0,NotFollowed
8657,1.6232492904,0.0,5,0.759643916914,6,Popular
8658,0.0,0.0,4,,7,NotFollowed
8659,2.33041377335,6.0,4,0.817036668391,1,Popular
8660,1.34242268082,0.0,4,0.8,0,Popular
8661,1.27875360095,13.0,4,0.823170731711,11,Popular
8662,0.0,60.0,4,0.8,4,NotFollowed
8663,0.0,0.0,4,,7,NotFollowed
8664,2.67942789661,6.0,4,0.820952336657,0,Popular
8665,0.301029995664,42.0,3,1.0,5,Followed
8666,0.301029995664,38.0,3,1.5,7,Followed
8667,0.0,30.0,3,1.0,9,NotFollowed
8668,0.0,30.0,3,1.0,9,NotFollowed
8669,0.0,30.0,2,1.0,9,NotFollowed
8670,1.95424250944,13.0,2,0.789915966386,11,Popular
8671,0.0,42.0,2,1.0,3,NotFollowed
8672,0.301029995664,3.0,2,0.561718749998,0,Followed
8673,0.0,51.0,2,1.0,7,NotFollowed
8674,0.602059991328,7.0,2,0.666666666667,2,Followed
8675,0.0,2.0,2,0.561718749998,1,NotFollowed
8676,0.0,3.0,2,0.561718749998,1,NotFollowed
8677,0.602059991328,3.0,2,1.50588235294,2,Followed
8678,0.0,2.0,2,0.561718749998,0,NotFollowed
8679,0.954242509439,0.0,2,0.665333333335,0,Followed
8680,0.301029995664,0.0,1,0.666406250001,4,Followed
8681,0.0,18.0,1,0.8,3,NotFollowed
8682,0.0,20.0,1,0.8,2,NotFollowed
8683,0.0,20.0,1,0.8,2,NotFollowed
8684,1.34242268082,13.0,1,0.665094339623,11,Popular
8685,0.0,44.0,1,0.914479254868,6,NotFollowed
8686,1.88649072517,13.0,1,0.668246445497,11,Popular
8687,0.0,43.0,1,0.893300248143,6,NotFollowed
8688,0.0,18.0,1,0.766205358571,3,NotFollowed
8689,1.0,0.0,1,1.0,0,Followed
8690,0.301029995664,3.0,1,,0,Followed
8691,0.0,13.0,0,0.799061032867,0,NotFollowed
8692,0.0,9.0,0,1.0,0,NotFollowed
8693,0.0,23.0,0,1.0,0,NotFollowed
8694,0.0,4.0,0,1.0,0,NotFollowed
8695,0.0,48.0,0,0.818181818183,4,NotFollowed
8696,0.0,46.0,0,1.0,4,NotFollowed
8697,1.11394335231,0.0,0,0.89605734767,0,Popular
8698,0.0,43.0,0,1.0,10,NotFollowed
8699,1.69019608003,13.0,0,0.750000000002,11,Popular
8700,0.0,26.0,23,0.852407261246,1,NotFollowed
8701,0.0,33.0,23,1.0,9,NotFollowed
8702,0.0,27.0,23,0.8,9,NotFollowed
8703,1.67209785794,2.0,23,0.666666666667,0,Popular
8704,0.301029995664,1.0,23,1.0,1,Followed
8705,0.698970004336,0.0,23,1.5015015015,0,Followed
8706,0.301029995664,5.0,23,0.8,1,Followed
8707,0.0,21.0,23,1.50417827298,7,NotFollowed
8708,0.0,2.0,23,1.08754623921,2,NotFollowed
8709,1.07918124605,0.0,23,0.848896434635,0,Followed
8710,0.0,33.0,23,0.800593031878,0,NotFollowed
8711,0.0,33.0,23,1.0,7,NotFollowed
8712,0.47712125472,7.0,23,1.49700598802,2,Followed
8713,0.301029995664,28.0,22,0.8,16,Followed
8714,1.36172783602,13.0,22,0.662666666665,11,Popular
8715,0.0,54.0,22,1.0,7,NotFollowed
8716,0.0,7.0,22,0.8,0,NotFollowed
8717,0.602059991328,31.0,22,0.800561797751,15,Followed
8718,0.0,27.0,22,1.0,4,NotFollowed
8719,0.0,0.0,22,,7,NotFollowed
8720,0.0,30.0,22,1.25,7,NotFollowed
8721,0.903089986992,0.0,21,1.19331742243,0,Followed
8722,0.845098040014,0.0,21,0.811688311688,0,Followed
8723,1.39794000867,34.0,21,0.961923847698,0,Popular
8724,1.23044892138,34.0,21,1.01479915433,0,Popular
8725,1.81291335664,4.0,21,0.707130229816,1,Popular
8726,0.0,55.0,21,0.917587085815,1,NotFollowed
8727,1.23044892138,13.0,21,0.8,11,Popular
8728,1.11394335231,13.0,21,1.49700598802,11,Popular
8729,1.66275783168,1.0,21,0.666666666667,1,Popular
8730,0.0,22.0,20,0.924276169268,4,NotFollowed
8731,0.954242509439,5.0,20,0.754432289702,3,Followed
8732,0.301029995664,31.0,20,0.8,0,Followed
8733,0.301029995664,32.0,20,0.8,6,Followed
8734,0.301029995664,61.0,20,0.800593031878,2,Followed
8735,2.07188200731,13.0,20,0.666666666667,11,Popular
8736,1.20411998266,13.0,20,0.663529411765,11,Popular
8737,0.301029995664,30.0,19,1.0,9,Followed
8738,1.73239375982,31.0,19,0.764550264549,1,Popular
8739,0.301029995664,16.0,19,1.0,1,Followed
8740,0.698970004336,0.0,19,1.01214574899,0,Followed
8741,1.41497334797,0.0,19,1.0,5,Popular
8742,1.14612803568,28.0,19,0.666923076924,1,Popular
8743,0.0,51.0,19,0.841777084959,2,NotFollowed
8744,0.778151250384,7.0,19,0.666666666667,2,Followed
